"","Allwyn","BLS","AREA","H_MEAN","A_MEAN","Year","PRIM_STATE"
"1627","Senior Computer Security Systems Specialist","Computer User Support Specialists",17980,"21.72","45,180","2013","GA"
"1628","Senior Computer Security Systems Specialist","Computer User Support Specialists",19140,"20.35","42,330","2013","GA"
"1629","Senior Computer Security Systems Specialist","Computer User Support Specialists",23580,"22.81","47,430","2013","GA"
"1630","Senior Computer Security Systems Specialist","Computer User Support Specialists",25980,"22.71","47,230","2013","GA"
"1631","Senior Computer Security Systems Specialist","Computer User Support Specialists",31420,"19.77","41,130","2013","GA"
"1632","Senior Computer Security Systems Specialist","Computer User Support Specialists",40660,"17.31","36,000","2013","GA"
"1633","Senior Computer Security Systems Specialist","Computer User Support Specialists",42340,"24.38","50,710","2013","GA"
"1634","Senior Computer Security Systems Specialist","Computer User Support Specialists",46660,"19.95","41,500","2013","GA"
"1635","Senior Computer Security Systems Specialist","Computer User Support Specialists",47580,"26.55","55,220","2013","GA"
"1636","Senior Computer Security Systems Specialist","Computer User Support Specialists",26180,"24.72","51,420","2013","HI"
"1637","Senior Computer Security Systems Specialist","Computer User Support Specialists",11180,"25.36","52,750","2013","IA"
"1638","Senior Computer Security Systems Specialist","Computer User Support Specialists",16300,"21.13","43,950","2013","IA"
"1639","Senior Computer Security Systems Specialist","Computer User Support Specialists",19340,"17.76","36,950","2013","IA"
"1640","Senior Computer Security Systems Specialist","Computer User Support Specialists",19780,"21.53","44,790","2013","IA"
"1641","Senior Computer Security Systems Specialist","Computer User Support Specialists",20220,"23.30","48,470","2013","IA"
"1642","Senior Computer Security Systems Specialist","Computer User Support Specialists",26980,"23.10","48,060","2013","IA"
"1643","Senior Computer Security Systems Specialist","Computer User Support Specialists",43580,"12.72","26,450","2013","IA"
"1644","Senior Computer Security Systems Specialist","Computer User Support Specialists",47940,"21.51","44,730","2013","IA"
"1645","Senior Computer Security Systems Specialist","Computer User Support Specialists",14260,"19.70","40,980","2013","ID"
"1646","Senior Computer Security Systems Specialist","Computer User Support Specialists",17660,"17.77","36,950","2013","ID"
"1647","Senior Computer Security Systems Specialist","Computer User Support Specialists",26820,"19.53","40,630","2013","ID"
"1648","Senior Computer Security Systems Specialist","Computer User Support Specialists",30300,"19.59","40,750","2013","ID"
"1649","Senior Computer Security Systems Specialist","Computer User Support Specialists",38540,"16.57","34,470","2013","ID"
"1650","Senior Computer Security Systems Specialist","Computer User Support Specialists",14060,"24.65","51,270","2013","IL"
"1651","Senior Computer Security Systems Specialist","Computer User Support Specialists",16580,"22.36","46,510","2013","IL"
"1652","Senior Computer Security Systems Specialist","Computer User Support Specialists",16974,"25.25","52,520","2013","IL"
"1653","Senior Computer Security Systems Specialist","Computer User Support Specialists",19500,"23.93","49,780","2013","IL"
"1654","Senior Computer Security Systems Specialist","Computer User Support Specialists",28100,"20.96","43,600","2013","IL"
"1655","Senior Computer Security Systems Specialist","Computer User Support Specialists",29404,"28.91","60,140","2013","IL"
"1656","Senior Computer Security Systems Specialist","Computer User Support Specialists",37900,"22.48","46,760","2013","IL"
"1657","Senior Computer Security Systems Specialist","Computer User Support Specialists",40420,"20.57","42,790","2013","IL"
"1658","Senior Computer Security Systems Specialist","Computer User Support Specialists",44100,"21.76","45,260","2013","IL"
"1659","Senior Computer Security Systems Specialist","Computer User Support Specialists",11300,"22.51","46,820","2013","IN"
"1660","Senior Computer Security Systems Specialist","Computer User Support Specialists",14020,"18.17","37,790","2013","IN"
"1661","Senior Computer Security Systems Specialist","Computer User Support Specialists",18020,"21.25","44,200","2013","IN"
"1662","Senior Computer Security Systems Specialist","Computer User Support Specialists",21140,"18.71","38,920","2013","IN"
"1663","Senior Computer Security Systems Specialist","Computer User Support Specialists",21780,"19.78","41,130","2013","IN"
"1664","Senior Computer Security Systems Specialist","Computer User Support Specialists",23060,"19.47","40,500","2013","IN"
"1665","Senior Computer Security Systems Specialist","Computer User Support Specialists",23844,"19.90","41,400","2013","IN"
"1666","Senior Computer Security Systems Specialist","Computer User Support Specialists",26900,"21.97","45,700","2013","IN"
"1667","Senior Computer Security Systems Specialist","Computer User Support Specialists",29020,"17.65","36,720","2013","IN"
"1668","Senior Computer Security Systems Specialist","Computer User Support Specialists",29140,"16.72","34,770","2013","IN"
"1669","Senior Computer Security Systems Specialist","Computer User Support Specialists",33140,"16.58","34,490","2013","IN"
"1670","Senior Computer Security Systems Specialist","Computer User Support Specialists",34620,"23.14","48,130","2013","IN"
"1671","Senior Computer Security Systems Specialist","Computer User Support Specialists",43780,"22.15","46,070","2013","IN"
"1672","Senior Computer Security Systems Specialist","Computer User Support Specialists",45460,"19.10","39,720","2013","IN"
"1673","Senior Computer Security Systems Specialist","Computer User Support Specialists",11260,"25.59","53,220","2014","AK"
"1674","Senior Computer Security Systems Specialist","Computer User Support Specialists",21820,"30.98","64,440","2014","AK"
"1675","Senior Computer Security Systems Specialist","Computer User Support Specialists",11500,"14.49","30,150","2014","AL"
"1676","Senior Computer Security Systems Specialist","Computer User Support Specialists",12220,"25.77","53,610","2014","AL"
"1677","Senior Computer Security Systems Specialist","Computer User Support Specialists",13820,"23.19","48,240","2014","AL"
"1678","Senior Computer Security Systems Specialist","Computer User Support Specialists",19460,"20.66","42,970","2014","AL"
"1679","Senior Computer Security Systems Specialist","Computer User Support Specialists",20020,"22.00","45,760","2014","AL"
"1680","Senior Computer Security Systems Specialist","Computer User Support Specialists",22520,"15.96","33,200","2014","AL"
"1681","Senior Computer Security Systems Specialist","Computer User Support Specialists",26620,"22.75","47,310","2014","AL"
"1682","Senior Computer Security Systems Specialist","Computer User Support Specialists",33660,"19.77","41,120","2014","AL"
"1683","Senior Computer Security Systems Specialist","Computer User Support Specialists",33860,"22.16","46,100","2014","AL"
"1684","Senior Computer Security Systems Specialist","Computer User Support Specialists",46220,"23.59","49,060","2014","AL"
"1685","Senior Computer Security Systems Specialist","Computer User Support Specialists",22220,"19.68","40,940","2014","AR"
"1686","Senior Computer Security Systems Specialist","Computer User Support Specialists",22900,"19.22","39,980","2014","AR"
"1687","Senior Computer Security Systems Specialist","Computer User Support Specialists",26300,"16.51","34,350","2014","AR"
"1688","Senior Computer Security Systems Specialist","Computer User Support Specialists",27860,"16.96","35,270","2014","AR"
"1689","Senior Computer Security Systems Specialist","Computer User Support Specialists",30780,"21.92","45,590","2014","AR"
"1690","Senior Computer Security Systems Specialist","Computer User Support Specialists",38220,"17.78","36,980","2014","AR"
"1691","Senior Computer Security Systems Specialist","Computer User Support Specialists",22380,"20.40","42,440","2014","AZ"
"1692","Senior Computer Security Systems Specialist","Computer User Support Specialists",29420,"17.78","36,980","2014","AZ"
"1693","Senior Computer Security Systems Specialist","Computer User Support Specialists",38060,"24.36","50,660","2014","AZ"
"1694","Senior Computer Security Systems Specialist","Computer User Support Specialists",39140,"20.46","42,560","2014","AZ"
"1695","Senior Computer Security Systems Specialist","Computer User Support Specialists",46060,"23.15","48,140","2014","AZ"
"1696","Senior Computer Security Systems Specialist","Computer User Support Specialists",49740,"20.00","41,600","2014","AZ"
"1697","Senior Computer Security Systems Specialist","Computer User Support Specialists",12540,"27.06","56,290","2014","CA"
"1698","Senior Computer Security Systems Specialist","Computer User Support Specialists",17020,"23.80","49,510","2014","CA"
"1699","Senior Computer Security Systems Specialist","Computer User Support Specialists",20940,"17.83","37,080","2014","CA"
"1700","Senior Computer Security Systems Specialist","Computer User Support Specialists",23420,"21.36","44,420","2014","CA"
"1701","Senior Computer Security Systems Specialist","Computer User Support Specialists",31084,"26.63","55,380","2014","CA"
"1702","Senior Computer Security Systems Specialist","Computer User Support Specialists",31460,"25.21","52,440","2014","CA"
"1703","Senior Computer Security Systems Specialist","Computer User Support Specialists",32900,"20.68","43,010","2014","CA"
"1704","Senior Computer Security Systems Specialist","Computer User Support Specialists",33700,"23.04","47,930","2014","CA"
"1705","Senior Computer Security Systems Specialist","Computer User Support Specialists",34900,"26.01","54,110","2014","CA"
"1706","Senior Computer Security Systems Specialist","Computer User Support Specialists",36084,"29.74","61,860","2014","CA"
"1707","Senior Computer Security Systems Specialist","Computer User Support Specialists",37100,"24.80","51,580","2014","CA"
"1708","Senior Computer Security Systems Specialist","Computer User Support Specialists",39820,"21.99","45,730","2014","CA"
"1709","Senior Computer Security Systems Specialist","Computer User Support Specialists",40140,"25.42","52,870","2014","CA"
"1710","Senior Computer Security Systems Specialist","Computer User Support Specialists",40900,"27.84","57,910","2014","CA"
"1711","Senior Computer Security Systems Specialist","Computer User Support Specialists",41500,"23.62","49,130","2014","CA"
"1712","Senior Computer Security Systems Specialist","Computer User Support Specialists",41740,"26.32","54,740","2014","CA"
"1713","Senior Computer Security Systems Specialist","Computer User Support Specialists",41884,"34.05","70,820","2014","CA"
